pokemon_name,pokemon_type,damage_from,from_type
swoobat,psychic,2,ghost
swoobat,psychic,1,psychic
sylveon,fairy,1,bug
sylveon,fairy,1,dark
sylveon,fairy,0,dragon
sylveon,fairy,1,fighting
sylveon,fairy,2,poison
sylveon,fairy,2,steel
taillow,flying,1,bug
taillow,flying,2,electric
taillow,flying,1,fighting
taillow,flying,1,grass
taillow,flying,0,ground
taillow,flying,2,ice
taillow,flying,2,rock
taillow,normal,2,fighting
taillow,normal,0,ghost
talonflame,fire,1,bug
talonflame,fire,1,fairy
talonflame,fire,1,fire
talonflame,fire,1,grass
talonflame,fire,2,ground
talonflame,fire,1,ice
talonflame,fire,2,rock
talonflame,fire,1,steel
talonflame,fire,2,water
talonflame,flying,1,bug
talonflame,flying,2,electric
talonflame,flying,1,fighting
talonflame,flying,1,grass
talonflame,flying,0,ground
talonflame,flying,2,ice
talonflame,flying,2,rock
tangela,grass,2,bug
tangela,grass,1,electric
tangela,grass,2,fire
tangela,grass,2,flying
tangela,grass,1,grass
tangela,grass,1,ground
tangela,grass,2,ice
tangela,grass,2,poison
tangela,grass,1,water
tangrowth,grass,2,bug
tangrowth,grass,1,electric
tangrowth,grass,2,fire
tangrowth,grass,2,flying
tangrowth,grass,1,grass
tangrowth,grass,1,ground
tangrowth,grass,2,ice
tangrowth,grass,2,poison
tangrowth,grass,1,water
tauros,normal,2,fighting
tauros,normal,0,ghost
teddiursa,normal,2,fighting
teddiursa,normal,0,ghost
tentacool,poison,1,bug
tentacool,poison,1,fairy
tentacool,poison,1,fighting
tentacool,poison,1,grass
tentacool,poison,2,ground
tentacool,poison,1,poison
tentacool,poison,2,psychic
tentacool,water,2,electric
tentacool,water,1,fire
tentacool,water,2,grass
tentacool,water,1,ice
tentacool,water,1,steel
tentacool,water,1,water
tentacruel,poison,1,bug
tentacruel,poison,1,fairy
tentacruel,poison,1,fighting
tentacruel,poison,1,grass
tentacruel,poison,2,ground
tentacruel,poison,1,poison
tentacruel,poison,2,psychic
tentacruel,water,2,electric
tentacruel,water,1,fire
tentacruel,water,2,grass
tentacruel,water,1,ice
tentacruel,water,1,steel
tentacruel,water,1,water
tepig,fire,1,bug
tepig,fire,1,fairy
tepig,fire,1,fire
tepig,fire,1,grass
tepig,fire,2,ground
tepig,fire,1,ice
tepig,fire,2,rock
tepig,fire,1,steel
tepig,fire,2,water
terrakion,fighting,1,bug
terrakion,fighting,1,dark
terrakion,fighting,2,fairy
terrakion,fighting,2,flying
terrakion,fighting,2,psychic
terrakion,fighting,1,rock
terrakion,rock,2,fighting
terrakion,rock,1,fire
terrakion,rock,1,flying
terrakion,rock,2,grass
terrakion,rock,2,ground
terrakion,rock,1,normal
terrakion,rock,1,poison
terrakion,rock,2,steel
terrakion,rock,2,water
throh,fighting,1,bug
throh,fighting,1,dark
throh,fighting,2,fairy
throh,fighting,2,flying
throh,fighting,2,psychic
throh,fighting,1,rock
thundurus-incarnate,electric,1,electric
thundurus-incarnate,electric,1,flying
thundurus-incarnate,electric,2,ground
thundurus-incarnate,electric,1,steel
thundurus-incarnate,flying,1,bug
thundurus-incarnate,flying,2,electric
thundurus-incarnate,flying,1,fighting
thundurus-incarnate,flying,1,grass
thundurus-incarnate,flying,0,ground
thundurus-incarnate,flying,2,ice
thundurus-incarnate,flying,2,rock
thundurus-therian,electric,1,electric
thundurus-therian,electric,1,flying
thundurus-therian,electric,2,ground
thundurus-therian,electric,1,steel
thundurus-therian,flying,1,bug
thundurus-therian,flying,2,electric
thundurus-therian,flying,1,fighting
thundurus-therian,flying,1,grass
thundurus-therian,flying,0,ground
thundurus-therian,flying,2,ice
thundurus-therian,flying,2,rock
timburr,fighting,1,bug
timburr,fighting,1,dark
timburr,fighting,2,fairy
timburr,fighting,2,flying
timburr,fighting,2,psychic
timburr,fighting,1,rock
tirtouga,rock,2,fighting
tirtouga,rock,1,fire
tirtouga,rock,1,flying
tirtouga,rock,2,grass
tirtouga,rock,2,ground
tirtouga,rock,1,normal
tirtouga,rock,1,poison
tirtouga,rock,2,steel
tirtouga,rock,2,water
tirtouga,water,2,electric
tirtouga,water,1,fire
tirtouga,water,2,grass
tirtouga,water,1,ice
tirtouga,water,1,steel
tirtouga,water,1,water
togekiss,fairy,1,bug
togekiss,fairy,1,dark
togekiss,fairy,0,dragon
togekiss,fairy,1,fighting
togekiss,fairy,2,poison
togekiss,fairy,2,steel
togekiss,flying,1,bug
togekiss,flying,2,electric
togekiss,flying,1,fighting
togekiss,flying,1,grass
togekiss,flying,0,ground
togekiss,flying,2,ice
togekiss,flying,2,rock
togepi,fairy,1,bug
togepi,fairy,1,dark
togepi,fairy,0,dragon
togepi,fairy,1,fighting
togepi,fairy,2,poison
togepi,fairy,2,steel
togetic,fairy,1,bug
togetic,fairy,1,dark
togetic,fairy,0,dragon
togetic,fairy,1,fighting
togetic,fairy,2,poison
togetic,fairy,2,steel
togetic,flying,1,bug
togetic,flying,2,electric
togetic,flying,1,fighting
togetic,flying,1,grass
togetic,flying,0,ground
togetic,flying,2,ice
togetic,flying,2,rock
torchic,fire,1,bug
torchic,fire,1,fairy
torchic,fire,1,fire
torchic,fire,1,grass
torchic,fire,2,ground
torchic,fire,1,ice
torchic,fire,2,rock
torchic,fire,1,steel
torchic,fire,2,water
torkoal,fire,1,bug
torkoal,fire,1,fairy
torkoal,fire,1,fire
torkoal,fire,1,grass
torkoal,fire,2,ground
torkoal,fire,1,ice
torkoal,fire,2,rock
torkoal,fire,1,steel
torkoal,fire,2,water
tornadus-incarnate,flying,1,bug
tornadus-incarnate,flying,2,electric
tornadus-incarnate,flying,1,fighting
tornadus-incarnate,flying,1,grass
tornadus-incarnate,flying,0,ground
tornadus-incarnate,flying,2,ice
tornadus-incarnate,flying,2,rock
tornadus-therian,flying,1,bug
tornadus-therian,flying,2,electric
tornadus-therian,flying,1,fighting
tornadus-therian,flying,1,grass
tornadus-therian,flying,0,ground
tornadus-therian,flying,2,ice
tornadus-therian,flying,2,rock
torterra,grass,2,bug
torterra,grass,1,electric
torterra,grass,2,fire
torterra,grass,2,flying
torterra,grass,1,grass
torterra,grass,1,ground
torterra,grass,2,ice
torterra,grass,2,poison
torterra,grass,1,water
torterra,ground,0,electric
torterra,ground,2,grass
torterra,ground,2,ice
torterra,ground,1,poison
torterra,ground,1,rock
torterra,ground,2,water
totodile,water,2,electric
totodile,water,1,fire
totodile,water,2,grass
totodile,water,1,ice
totodile,water,1,steel
totodile,water,1,water
toxicroak,fighting,1,bug
toxicroak,fighting,1,dark
toxicroak,fighting,2,fairy
toxicroak,fighting,2,flying
toxicroak,fighting,2,psychic
toxicroak,fighting,1,rock
toxicroak,poison,1,bug
toxicroak,poison,1,fairy
toxicroak,poison,1,fighting
toxicroak,poison,1,grass
toxicroak,poison,2,ground
toxicroak,poison,1,poison
toxicroak,poison,2,psychic
tranquill,flying,1,bug
tranquill,flying,2,electric
tranquill,flying,1,fighting
tranquill,flying,1,grass
tranquill,flying,0,ground
tranquill,flying,2,ice
tranquill,flying,2,rock
tranquill,normal,2,fighting
tranquill,normal,0,ghost
trapinch,ground,0,electric
trapinch,ground,2,grass
trapinch,ground,2,ice
trapinch,ground,1,poison
trapinch,ground,1,rock
trapinch,ground,2,water
treecko,grass,2,bug
treecko,grass,1,electric
treecko,grass,2,fire
treecko,grass,2,flying
treecko,grass,1,grass
treecko,grass,1,ground
treecko,grass,2,ice
treecko,grass,2,poison
treecko,grass,1,water
trevenant,ghost,1,bug
trevenant,ghost,2,dark
trevenant,ghost,0,fighting
trevenant,ghost,2,ghost
trevenant,ghost,0,normal
trevenant,ghost,1,poison
trevenant,grass,2,bug
trevenant,grass,1,electric
trevenant,grass,2,fire
trevenant,grass,2,flying
trevenant,grass,1,grass
trevenant,grass,1,ground
trevenant,grass,2,ice
trevenant,grass,2,poison
trevenant,grass,1,water
tropius,flying,1,bug
tropius,flying,2,electric
tropius,flying,1,fighting
tropius,flying,1,grass
tropius,flying,0,ground
tropius,flying,2,ice
tropius,flying,2,rock
tropius,grass,2,bug
tropius,grass,1,electric
tropius,grass,2,fire
tropius,grass,2,flying
tropius,grass,1,grass
tropius,grass,1,ground
tropius,grass,2,ice
tropius,grass,2,poison
tropius,grass,1,water
trubbish,poison,1,bug
trubbish,poison,1,fairy
trubbish,poison,1,fighting
trubbish,poison,1,grass
trubbish,poison,2,ground
trubbish,poison,1,poison
trubbish,poison,2,psychic
turtwig,grass,2,bug
turtwig,grass,1,electric
turtwig,grass,2,fire
turtwig,grass,2,flying
turtwig,grass,1,grass
turtwig,grass,1,ground
turtwig,grass,2,ice
turtwig,grass,2,poison
turtwig,grass,1,water
tympole,water,2,electric
tympole,water,1,fire
tympole,water,2,grass
tympole,water,1,ice
tympole,water,1,steel
tympole,water,1,water
tynamo,electric,1,electric
tynamo,electric,1,flying
tynamo,electric,2,ground
tynamo,electric,1,steel
typhlosion,fire,1,bug
typhlosion,fire,1,fairy
typhlosion,fire,1,fire
typhlosion,fire,1,grass
typhlosion,fire,2,ground
typhlosion,fire,1,ice
typhlosion,fire,2,rock
typhlosion,fire,1,steel
typhlosion,fire,2,water
tyranitar,dark,2,bug
tyranitar,dark,1,dark
tyranitar,dark,2,fairy
tyranitar,dark,2,fighting
tyranitar,dark,1,ghost
tyranitar,dark,0,psychic
tyranitar,rock,2,fighting
tyranitar,rock,1,fire
tyranitar,rock,1,flying
tyranitar,rock,2,grass
tyranitar,rock,2,ground
tyranitar,rock,1,normal
tyranitar,rock,1,poison
tyranitar,rock,2,steel
tyranitar,rock,2,water
tyranitar-mega,dark,2,bug
tyranitar-mega,dark,1,dark
tyranitar-mega,dark,2,fairy
tyranitar-mega,dark,2,fighting
tyranitar-mega,dark,1,ghost
tyranitar-mega,dark,0,psychic
tyranitar-mega,rock,2,fighting
tyranitar-mega,rock,1,fire
tyranitar-mega,rock,1,flying
tyranitar-mega,rock,2,grass
tyranitar-mega,rock,2,ground
tyranitar-mega,rock,1,normal
tyranitar-mega,rock,1,poison
tyranitar-mega,rock,2,steel
tyranitar-mega,rock,2,water
tyrantrum,dragon,2,dragon
tyrantrum,dragon,1,electric
tyrantrum,dragon,2,fairy
tyrantrum,dragon,1,fire
tyrantrum,dragon,1,grass
tyrantrum,dragon,2,ice
tyrantrum,dragon,1,water
tyrantrum,rock,2,fighting
tyrantrum,rock,1,fire
tyrantrum,rock,1,flying
tyrantrum,rock,2,grass
tyrantrum,rock,2,ground
tyrantrum,rock,1,normal
tyrantrum,rock,1,poison
tyrantrum,rock,2,steel
tyrantrum,rock,2,water
tyrogue,fighting,1,bug
tyrogue,fighting,1,dark
tyrogue,fighting,2,fairy
tyrogue,fighting,2,flying
tyrogue,fighting,2,psychic
tyrogue,fighting,1,rock
tyrunt,dragon,2,dragon
tyrunt,dragon,1,electric
tyrunt,dragon,2,fairy
tyrunt,dragon,1,fire
tyrunt,dragon,1,grass
tyrunt,dragon,2,ice
tyrunt,dragon,1,water
tyrunt,rock,2,fighting
tyrunt,rock,1,fire
tyrunt,rock,1,flying
tyrunt,rock,2,grass
tyrunt,rock,2,ground
tyrunt,rock,1,normal
tyrunt,rock,1,poison
tyrunt,rock,2,steel
tyrunt,rock,2,water
umbreon,dark,2,bug
umbreon,dark,1,dark
umbreon,dark,2,fairy
umbreon,dark,2,fighting
umbreon,dark,1,ghost
umbreon,dark,0,psychic
unfezant,flying,1,bug
unfezant,flying,2,electric
unfezant,flying,1,fighting
unfezant,flying,1,grass
unfezant,flying,0,ground
unfezant,flying,2,ice
unfezant,flying,2,rock
unfezant,normal,2,fighting
unfezant,normal,0,ghost
unown,psychic,2,bug
unown,psychic,2,dark
unown,psychic,1,fighting
unown,psychic,2,ghost
unown,psychic,1,psychic
ursaring,normal,2,fighting
ursaring,normal,0,ghost
uxie,psychic,2,bug
uxie,psychic,2,dark
uxie,psychic,1,fighting
uxie,psychic,2,ghost
uxie,psychic,1,psychic
vanillish,ice,2,fighting
vanillish,ice,2,fire
vanillish,ice,1,ice
vanillish,ice,2,rock
vanillish,ice,2,steel
vanillite,ice,2,fighting
vanillite,ice,2,fire
vanillite,ice,1,ice
vanillite,ice,2,rock
vanillite,ice,2,steel
vanilluxe,ice,2,fighting
vanilluxe,ice,2,fire
vanilluxe,ice,1,ice
vanilluxe,ice,2,rock
vanilluxe,ice,2,steel
vaporeon,water,2,electric
vaporeon,water,1,fire
vaporeon,water,2,grass
vaporeon,water,1,ice
vaporeon,water,1,steel
vaporeon,water,1,water
venipede,bug,1,fighting
venipede,bug,2,fire
venipede,bug,2,flying
venipede,bug,1,grass
venipede,bug,1,ground
venipede,bug,2,rock
venipede,poison,1,bug
venipede,poison,1,fairy
venipede,poison,1,fighting
venipede,poison,1,grass
venipede,poison,2,ground
venipede,poison,1,poison
venipede,poison,2,psychic
venomoth,bug,1,fighting
venomoth,bug,2,fire
venomoth,bug,2,flying
venomoth,bug,1,grass
venomoth,bug,1,ground
venomoth,bug,2,rock
venomoth,poison,1,bug
venomoth,poison,1,fairy
venomoth,poison,1,fighting
venomoth,poison,1,grass
venomoth,poison,2,ground
venomoth,poison,1,poison
venomoth,poison,2,psychic
venonat,bug,1,fighting
venonat,bug,2,fire
venonat,bug,2,flying
venonat,bug,1,grass
venonat,bug,1,ground
venonat,bug,2,rock
venonat,poison,1,bug
venonat,poison,1,fairy
venonat,poison,1,fighting
venonat,poison,1,grass
venonat,poison,2,ground
venonat,poison,1,poison
venonat,poison,2,psychic
venusaur,grass,2,bug
venusaur,grass,1,electric
venusaur,grass,2,fire
venusaur,grass,2,flying
venusaur,grass,1,grass
venusaur,grass,1,ground
venusaur,grass,2,ice
venusaur,grass,2,poison
venusaur,grass,1,water
venusaur,poison,1,bug
venusaur,poison,1,fairy
venusaur,poison,1,fighting
venusaur,poison,1,grass
venusaur,poison,2,ground
venusaur,poison,1,poison
venusaur,poison,2,psychic
venusaur-mega,grass,2,bug
venusaur-mega,grass,1,electric
venusaur-mega,grass,2,fire
venusaur-mega,grass,2,flying
venusaur-mega,grass,1,grass
venusaur-mega,grass,1,ground
venusaur-mega,grass,2,ice
venusaur-mega,grass,2,poison
venusaur-mega,grass,1,water
venusaur-mega,poison,1,bug
venusaur-mega,poison,1,fairy
venusaur-mega,poison,1,fighting
venusaur-mega,poison,1,grass
venusaur-mega,poison,2,ground
venusaur-mega,poison,1,poison
venusaur-mega,poison,2,psychic
vespiquen,bug,1,fighting
vespiquen,bug,2,fire
vespiquen,bug,2,flying
vespiquen,bug,1,grass
vespiquen,bug,1,ground
vespiquen,bug,2,rock
vespiquen,flying,1,bug
vespiquen,flying,2,electric
vespiquen,flying,1,fighting
vespiquen,flying,1,grass
vespiquen,flying,0,ground
vespiquen,flying,2,ice
vespiquen,flying,2,rock
vibrava,dragon,2,dragon
vibrava,dragon,1,electric
vibrava,dragon,2,fairy
vibrava,dragon,1,fire
vibrava,dragon,1,grass
vibrava,dragon,2,ice
vibrava,dragon,1,water
vibrava,ground,0,electric
vibrava,ground,2,grass
vibrava,ground,2,ice
vibrava,ground,1,poison
vibrava,ground,1,rock
vibrava,ground,2,water
victini,fire,1,bug
victini,fire,1,fairy
victini,fire,1,fire
victini,fire,1,grass
victini,fire,2,ground
victini,fire,1,ice
victini,fire,2,rock
victini,fire,1,steel
victini,fire,2,water
victini,psychic,2,bug
victini,psychic,2,dark
victini,psychic,1,fighting
victini,psychic,2,ghost
victini,psychic,1,psychic
victreebel,grass,2,bug
victreebel,grass,1,electric
victreebel,grass,2,fire
victreebel,grass,2,flying
victreebel,grass,1,grass
victreebel,grass,1,ground
victreebel,grass,2,ice
victreebel,grass,2,poison
victreebel,grass,1,water
victreebel,poison,1,bug
victreebel,poison,1,fairy
victreebel,poison,1,fighting
victreebel,poison,1,grass
victreebel,poison,2,ground
victreebel,poison,1,poison
victreebel,poison,2,psychic
vigoroth,normal,2,fighting
vigoroth,normal,0,ghost
vileplume,grass,2,bug
vileplume,grass,1,electric
vileplume,grass,2,fire
vileplume,grass,2,flying
vileplume,grass,1,grass
vileplume,grass,1,ground
vileplume,grass,2,ice
vileplume,grass,2,poison
vileplume,grass,1,water
vileplume,poison,1,bug
vileplume,poison,1,fairy
vileplume,poison,1,fighting
vileplume,poison,1,grass
vileplume,poison,2,ground
vileplume,poison,1,poison
vileplume,poison,2,psychic
virizion,fighting,1,bug
virizion,fighting,1,dark
virizion,fighting,2,fairy
virizion,fighting,2,flying
virizion,fighting,2,psychic
virizion,fighting,1,rock
virizion,grass,2,bug
virizion,grass,1,electric
virizion,grass,2,fire
virizion,grass,2,flying
virizion,grass,1,grass
virizion,grass,1,ground
virizion,grass,2,ice
virizion,grass,2,poison
virizion,grass,1,water
vivillon,bug,1,fighting
vivillon,bug,2,fire
vivillon,bug,2,flying
vivillon,bug,1,grass
vivillon,bug,1,ground
vivillon,bug,2,rock
vivillon,flying,1,bug
vivillon,flying,2,electric
vivillon,flying,1,fighting
vivillon,flying,1,grass
vivillon,flying,0,ground
vivillon,flying,2,ice
vivillon,flying,2,rock
volbeat,bug,1,fighting
volbeat,bug,2,fire
volbeat,bug,2,flying
volbeat,bug,1,grass
volbeat,bug,1,ground
volbeat,bug,2,rock
volcanion,fire,1,bug
volcanion,fire,1,fairy
volcanion,fire,1,fire
volcanion,fire,1,grass
volcanion,fire,2,ground
volcanion,fire,1,ice
volcanion,fire,2,rock
volcanion,fire,1,steel
volcanion,fire,2,water
volcanion,water,2,electric
volcanion,water,1,fire
volcanion,water,2,grass
volcanion,water,1,ice
volcanion,water,1,steel
volcanion,water,1,water
volcarona,bug,1,fighting
volcarona,bug,2,fire
volcarona,bug,2,flying
volcarona,bug,1,grass
volcarona,bug,1,ground
volcarona,bug,2,rock
volcarona,fire,1,bug
volcarona,fire,1,fairy
volcarona,fire,1,fire
volcarona,fire,1,grass
volcarona,fire,2,ground
volcarona,fire,1,ice
volcarona,fire,2,rock
volcarona,fire,1,steel
volcarona,fire,2,water
voltorb,electric,1,electric
voltorb,electric,1,flying
voltorb,electric,2,ground
voltorb,electric,1,steel
vullaby,dark,2,bug
vullaby,dark,1,dark
vullaby,dark,2,fairy
vullaby,dark,2,fighting
vullaby,dark,1,ghost
vullaby,dark,0,psychic
vullaby,flying,1,bug
vullaby,flying,2,electric
vullaby,flying,1,fighting
vullaby,flying,1,grass
vullaby,flying,0,ground
vullaby,flying,2,ice
vullaby,flying,2,rock
vulpix,fire,1,bug
vulpix,fire,1,fairy
vulpix,fire,1,fire
vulpix,fire,1,grass
vulpix,fire,2,ground
vulpix,fire,1,ice
vulpix,fire,2,rock
vulpix,fire,1,steel
vulpix,fire,2,water
vulpix-alola,ice,2,fighting
vulpix-alola,ice,2,fire
vulpix-alola,ice,1,ice
vulpix-alola,ice,2,rock
vulpix-alola,ice,2,steel
wailmer,water,2,electric
wailmer,water,1,fire
wailmer,water,2,grass
wailmer,water,1,ice
wailmer,water,1,steel
wailmer,water,1,water
wailord,water,2,electric
wailord,water,1,fire
wailord,water,2,grass
wailord,water,1,ice
wailord,water,1,steel
wailord,water,1,water
walrein,ice,2,fighting
walrein,ice,2,fire
walrein,ice,1,ice
walrein,ice,2,rock
walrein,ice,2,steel
walrein,water,2,electric
walrein,water,1,fire
walrein,water,2,grass
walrein,water,1,ice
walrein,water,1,steel
walrein,water,1,water
wartortle,water,2,electric
wartortle,water,1,fire
wartortle,water,2,grass
wartortle,water,1,ice
wartortle,water,1,steel
wartortle,water,1,water
watchog,normal,2,fighting
watchog,normal,0,ghost
weavile,dark,2,bug
weavile,dark,1,dark
weavile,dark,2,fairy
weavile,dark,2,fighting
weavile,dark,1,ghost
weavile,dark,0,psychic
weavile,ice,2,fighting
weavile,ice,2,fire
weavile,ice,1,ice
weavile,ice,2,rock
weavile,ice,2,steel
weedle,bug,1,fighting
weedle,bug,2,fire
weedle,bug,2,flying
weedle,bug,1,grass
weedle,bug,1,ground
weedle,bug,2,rock
weedle,poison,1,bug
weedle,poison,1,fairy
weedle,poison,1,fighting
weedle,poison,1,grass
weedle,poison,2,ground
weedle,poison,1,poison
weedle,poison,2,psychic
weepinbell,grass,2,bug
weepinbell,grass,1,electric
weepinbell,grass,2,fire
weepinbell,grass,2,flying
weepinbell,grass,1,grass
weepinbell,grass,1,ground
weepinbell,grass,2,ice
weepinbell,grass,2,poison
weepinbell,grass,1,water
weepinbell,poison,1,bug
weepinbell,poison,1,fairy
weepinbell,poison,1,fighting
weepinbell,poison,1,grass
weepinbell,poison,2,ground
weepinbell,poison,1,poison
weepinbell,poison,2,psychic
weezing,poison,1,bug
weezing,poison,1,fairy
weezing,poison,1,fighting
weezing,poison,1,grass
weezing,poison,2,ground
weezing,poison,1,poison
weezing,poison,2,psychic
whimsicott,fairy,1,bug
whimsicott,fairy,1,dark
whimsicott,fairy,0,dragon
whimsicott,fairy,1,fighting
whimsicott,fairy,2,poison
whimsicott,fairy,2,steel
whimsicott,grass,2,bug
whimsicott,grass,1,electric
whimsicott,grass,2,fire
whimsicott,grass,2,flying
whimsicott,grass,1,grass
whimsicott,grass,1,ground
whimsicott,grass,2,ice
whimsicott,grass,2,poison
whimsicott,grass,1,water
whirlipede,bug,1,fighting
whirlipede,bug,2,fire
whirlipede,bug,2,flying
whirlipede,bug,1,grass
whirlipede,bug,1,ground
whirlipede,bug,2,rock
whirlipede,poison,1,bug
whirlipede,poison,1,fairy
whirlipede,poison,1,fighting
whirlipede,poison,1,grass
whirlipede,poison,2,ground
whirlipede,poison,1,poison
whirlipede,poison,2,psychic
whiscash,ground,0,electric
whiscash,ground,2,grass
whiscash,ground,2,ice
whiscash,ground,1,poison
whiscash,ground,1,rock
whiscash,ground,2,water
whiscash,water,2,electric
whiscash,water,1,fire
whiscash,water,2,grass
whiscash,water,1,ice
whiscash,water,1,steel
whiscash,water,1,water
whismur,normal,2,fighting
whismur,normal,0,ghost
wigglytuff,fairy,1,bug
wigglytuff,fairy,1,dark
wigglytuff,fairy,0,dragon
wigglytuff,fairy,1,fighting
wigglytuff,fairy,2,poison
wigglytuff,fairy,2,steel
wigglytuff,normal,2,fighting
wigglytuff,normal,0,ghost
wingull,flying,1,bug
wingull,flying,2,electric
wingull,flying,1,fighting
wingull,flying,1,grass
wingull,flying,0,ground
wingull,flying,2,ice
wingull,flying,2,rock
wingull,water,2,electric
wingull,water,1,fire
wingull,water,2,grass
wingull,water,1,ice
wingull,water,1,steel
wingull,water,1,water
wobbuffet,psychic,2,bug
wobbuffet,psychic,2,dark
wobbuffet,psychic,1,fighting
wobbuffet,psychic,2,ghost
wobbuffet,psychic,1,psychic
woobat,flying,1,bug
woobat,flying,2,electric
woobat,flying,1,fighting
woobat,flying,1,grass
woobat,flying,0,ground
