pokemon_name,pokemon_type,damage_to,to_type
thundurus-therian,flying,1,steel
timburr,fighting,1,bug
timburr,fighting,2,dark
timburr,fighting,1,fairy
timburr,fighting,1,flying
timburr,fighting,0,ghost
timburr,fighting,2,ice
timburr,fighting,2,normal
timburr,fighting,1,poison
timburr,fighting,1,psychic
timburr,fighting,2,rock
timburr,fighting,2,steel
tirtouga,rock,2,bug
tirtouga,rock,1,fighting
tirtouga,rock,2,fire
tirtouga,rock,2,flying
tirtouga,rock,1,ground
tirtouga,rock,2,ice
tirtouga,rock,1,steel
tirtouga,water,1,dragon
tirtouga,water,2,fire
tirtouga,water,1,grass
tirtouga,water,2,ground
tirtouga,water,2,rock
tirtouga,water,1,water
togekiss,fairy,2,dark
togekiss,fairy,2,dragon
togekiss,fairy,2,fighting
togekiss,fairy,1,fire
togekiss,fairy,1,poison
togekiss,fairy,1,steel
togekiss,flying,2,bug
togekiss,flying,1,electric
togekiss,flying,2,fighting
togekiss,flying,2,grass
togekiss,flying,1,rock
togekiss,flying,1,steel
togepi,fairy,2,dark
togepi,fairy,2,dragon
togepi,fairy,2,fighting
togepi,fairy,1,fire
togepi,fairy,1,poison
togepi,fairy,1,steel
togetic,fairy,2,dark
togetic,fairy,2,dragon
togetic,fairy,2,fighting
togetic,fairy,1,fire
togetic,fairy,1,poison
togetic,fairy,1,steel
togetic,flying,2,bug
togetic,flying,1,electric
togetic,flying,2,fighting
togetic,flying,2,grass
togetic,flying,1,rock
togetic,flying,1,steel
torchic,fire,2,bug
torchic,fire,1,dragon
torchic,fire,1,fire
torchic,fire,2,grass
torchic,fire,2,ice
torchic,fire,1,rock
torchic,fire,2,steel
torchic,fire,1,water
torkoal,fire,2,bug
torkoal,fire,1,dragon
torkoal,fire,1,fire
torkoal,fire,2,grass
torkoal,fire,2,ice
torkoal,fire,1,rock
torkoal,fire,2,steel
torkoal,fire,1,water
tornadus-incarnate,flying,2,bug
tornadus-incarnate,flying,1,electric
tornadus-incarnate,flying,2,fighting
tornadus-incarnate,flying,2,grass
tornadus-incarnate,flying,1,rock
tornadus-incarnate,flying,1,steel
tornadus-therian,flying,2,bug
tornadus-therian,flying,1,electric
tornadus-therian,flying,2,fighting
tornadus-therian,flying,2,grass
tornadus-therian,flying,1,rock
tornadus-therian,flying,1,steel
torterra,grass,1,bug
torterra,grass,1,dragon
torterra,grass,1,fire
torterra,grass,1,flying
torterra,grass,1,grass
torterra,grass,2,ground
torterra,grass,1,poison
torterra,grass,2,rock
torterra,grass,1,steel
torterra,grass,2,water
torterra,ground,1,bug
torterra,ground,2,electric
torterra,ground,2,fire
torterra,ground,0,flying
torterra,ground,1,grass
torterra,ground,2,poison
torterra,ground,2,rock
torterra,ground,2,steel
totodile,water,1,dragon
totodile,water,2,fire
totodile,water,1,grass
totodile,water,2,ground
totodile,water,2,rock
totodile,water,1,water
toxicroak,fighting,1,bug
toxicroak,fighting,2,dark
toxicroak,fighting,1,fairy
toxicroak,fighting,1,flying
toxicroak,fighting,0,ghost
toxicroak,fighting,2,ice
toxicroak,fighting,2,normal
toxicroak,fighting,1,poison
toxicroak,fighting,1,psychic
toxicroak,fighting,2,rock
toxicroak,fighting,2,steel
toxicroak,poison,2,fairy
toxicroak,poison,1,ghost
toxicroak,poison,2,grass
toxicroak,poison,1,ground
toxicroak,poison,1,poison
toxicroak,poison,1,rock
toxicroak,poison,0,steel
tranquill,flying,2,bug
tranquill,flying,1,electric
tranquill,flying,2,fighting
tranquill,flying,2,grass
tranquill,flying,1,rock
tranquill,flying,1,steel
tranquill,normal,0,ghost
tranquill,normal,1,rock
tranquill,normal,1,steel
trapinch,ground,1,bug
trapinch,ground,2,electric
trapinch,ground,2,fire
trapinch,ground,0,flying
trapinch,ground,1,grass
trapinch,ground,2,poison
trapinch,ground,2,rock
trapinch,ground,2,steel
treecko,grass,1,bug
treecko,grass,1,dragon
treecko,grass,1,fire
treecko,grass,1,flying
treecko,grass,1,grass
treecko,grass,2,ground
treecko,grass,1,poison
treecko,grass,2,rock
treecko,grass,1,steel
treecko,grass,2,water
trevenant,ghost,1,dark
trevenant,ghost,2,ghost
trevenant,ghost,0,normal
trevenant,ghost,2,psychic
trevenant,grass,1,bug
trevenant,grass,1,dragon
trevenant,grass,1,fire
trevenant,grass,1,flying
trevenant,grass,1,grass
trevenant,grass,2,ground
trevenant,grass,1,poison
trevenant,grass,2,rock
trevenant,grass,1,steel
trevenant,grass,2,water
tropius,flying,2,bug
tropius,flying,1,electric
tropius,flying,2,fighting
tropius,flying,2,grass
tropius,flying,1,rock
tropius,flying,1,steel
tropius,grass,1,bug
tropius,grass,1,dragon
tropius,grass,1,fire
tropius,grass,1,flying
tropius,grass,1,grass
tropius,grass,2,ground
tropius,grass,1,poison
tropius,grass,2,rock
tropius,grass,1,steel
tropius,grass,2,water
trubbish,poison,2,fairy
trubbish,poison,1,ghost
trubbish,poison,2,grass
trubbish,poison,1,ground
trubbish,poison,1,poison
trubbish,poison,1,rock
trubbish,poison,0,steel
turtwig,grass,1,bug
turtwig,grass,1,dragon
turtwig,grass,1,fire
turtwig,grass,1,flying
turtwig,grass,1,grass
turtwig,grass,2,ground
turtwig,grass,1,poison
turtwig,grass,2,rock
turtwig,grass,1,steel
turtwig,grass,2,water
tympole,water,1,dragon
tympole,water,2,fire
tympole,water,1,grass
tympole,water,2,ground
tympole,water,2,rock
tympole,water,1,water
tynamo,electric,1,dragon
tynamo,electric,1,electric
tynamo,electric,2,flying
tynamo,electric,1,grass
tynamo,electric,0,ground
tynamo,electric,2,water
typhlosion,fire,2,bug
typhlosion,fire,1,dragon
typhlosion,fire,1,fire
typhlosion,fire,2,grass
typhlosion,fire,2,ice
typhlosion,fire,1,rock
typhlosion,fire,2,steel
typhlosion,fire,1,water
tyranitar,dark,1,dark
tyranitar,dark,1,fairy
tyranitar,dark,1,fighting
tyranitar,dark,2,ghost
tyranitar,dark,2,psychic
tyranitar,rock,2,bug
tyranitar,rock,1,fighting
tyranitar,rock,2,fire
tyranitar,rock,2,flying
tyranitar,rock,1,ground
tyranitar,rock,2,ice
tyranitar,rock,1,steel
tyranitar-mega,dark,1,dark
tyranitar-mega,dark,1,fairy
tyranitar-mega,dark,1,fighting
tyranitar-mega,dark,2,ghost
tyranitar-mega,dark,2,psychic
tyranitar-mega,rock,2,bug
tyranitar-mega,rock,1,fighting
tyranitar-mega,rock,2,fire
tyranitar-mega,rock,2,flying
tyranitar-mega,rock,1,ground
tyranitar-mega,rock,2,ice
tyranitar-mega,rock,1,steel
tyrantrum,dragon,2,dragon
tyrantrum,dragon,0,fairy
tyrantrum,dragon,1,steel
tyrantrum,rock,2,bug
tyrantrum,rock,1,fighting
tyrantrum,rock,2,fire
tyrantrum,rock,2,flying
tyrantrum,rock,1,ground
tyrantrum,rock,2,ice
tyrantrum,rock,1,steel
tyrogue,fighting,1,bug
tyrogue,fighting,2,dark
tyrogue,fighting,1,fairy
tyrogue,fighting,1,flying
tyrogue,fighting,0,ghost
tyrogue,fighting,2,ice
tyrogue,fighting,2,normal
tyrogue,fighting,1,poison
tyrogue,fighting,1,psychic
tyrogue,fighting,2,rock
tyrogue,fighting,2,steel
tyrunt,dragon,2,dragon
tyrunt,dragon,0,fairy
tyrunt,dragon,1,steel
tyrunt,rock,2,bug
tyrunt,rock,1,fighting
tyrunt,rock,2,fire
tyrunt,rock,2,flying
tyrunt,rock,1,ground
tyrunt,rock,2,ice
tyrunt,rock,1,steel
umbreon,dark,1,dark
umbreon,dark,1,fairy
umbreon,dark,1,fighting
umbreon,dark,2,ghost
umbreon,dark,2,psychic
unfezant,flying,2,bug
unfezant,flying,1,electric
unfezant,flying,2,fighting
unfezant,flying,2,grass
unfezant,flying,1,rock
unfezant,flying,1,steel
unfezant,normal,0,ghost
unfezant,normal,1,rock
unfezant,normal,1,steel
unown,psychic,0,dark
unown,psychic,2,fighting
unown,psychic,2,poison
unown,psychic,1,psychic
unown,psychic,1,steel
ursaring,normal,0,ghost
ursaring,normal,1,rock
ursaring,normal,1,steel
uxie,psychic,0,dark
uxie,psychic,2,fighting
uxie,psychic,2,poison
uxie,psychic,1,psychic
uxie,psychic,1,steel
vanillish,ice,2,dragon
vanillish,ice,1,fire
vanillish,ice,2,flying
vanillish,ice,2,grass
vanillish,ice,2,ground
vanillish,ice,1,ice
vanillish,ice,1,steel
vanillish,ice,1,water
vanillite,ice,2,dragon
vanillite,ice,1,fire
vanillite,ice,2,flying
vanillite,ice,2,grass
vanillite,ice,2,ground
vanillite,ice,1,ice
vanillite,ice,1,steel
vanillite,ice,1,water
vanilluxe,ice,2,dragon
vanilluxe,ice,1,fire
vanilluxe,ice,2,flying
vanilluxe,ice,2,grass
vanilluxe,ice,2,ground
vanilluxe,ice,1,ice
vanilluxe,ice,1,steel
vanilluxe,ice,1,water
vaporeon,water,1,dragon
vaporeon,water,2,fire
vaporeon,water,1,grass
vaporeon,water,2,ground
vaporeon,water,2,rock
vaporeon,water,1,water
venipede,bug,2,dark
venipede,bug,1,fairy
venipede,bug,1,fighting
venipede,bug,1,fire
venipede,bug,1,flying
venipede,bug,1,ghost
venipede,bug,2,grass
venipede,bug,1,poison
venipede,bug,2,psychic
venipede,bug,1,steel
venipede,poison,2,fairy
venipede,poison,1,ghost
venipede,poison,2,grass
venipede,poison,1,ground
venipede,poison,1,poison
venipede,poison,1,rock
venipede,poison,0,steel
venomoth,bug,2,dark
venomoth,bug,1,fairy
venomoth,bug,1,fighting
venomoth,bug,1,fire
venomoth,bug,1,flying
venomoth,bug,1,ghost
venomoth,bug,2,grass
venomoth,bug,1,poison
venomoth,bug,2,psychic
venomoth,bug,1,steel
venomoth,poison,2,fairy
venomoth,poison,1,ghost
venomoth,poison,2,grass
venomoth,poison,1,ground
venomoth,poison,1,poison
venomoth,poison,1,rock
venomoth,poison,0,steel
venonat,bug,2,dark
venonat,bug,1,fairy
venonat,bug,1,fighting
venonat,bug,1,fire
venonat,bug,1,flying
venonat,bug,1,ghost
venonat,bug,2,grass
venonat,bug,1,poison
venonat,bug,2,psychic
venonat,bug,1,steel
venonat,poison,2,fairy
venonat,poison,1,ghost
venonat,poison,2,grass
venonat,poison,1,ground
venonat,poison,1,poison
venonat,poison,1,rock
venonat,poison,0,steel
venusaur,grass,1,bug
venusaur,grass,1,dragon
venusaur,grass,1,fire
venusaur,grass,1,flying
venusaur,grass,1,grass
venusaur,grass,2,ground
venusaur,grass,1,poison
venusaur,grass,2,rock
venusaur,grass,1,steel
venusaur,grass,2,water
venusaur,poison,2,fairy
venusaur,poison,1,ghost
venusaur,poison,2,grass
venusaur,poison,1,ground
venusaur,poison,1,poison
venusaur,poison,1,rock
venusaur,poison,0,steel
venusaur-mega,grass,1,bug
venusaur-mega,grass,1,dragon
venusaur-mega,grass,1,fire
venusaur-mega,grass,1,flying
venusaur-mega,grass,1,grass
venusaur-mega,grass,2,ground
venusaur-mega,grass,1,poison
venusaur-mega,grass,2,rock
venusaur-mega,grass,1,steel
venusaur-mega,grass,2,water
venusaur-mega,poison,2,fairy
venusaur-mega,poison,1,ghost
venusaur-mega,poison,2,grass
venusaur-mega,poison,1,ground
venusaur-mega,poison,1,poison
venusaur-mega,poison,1,rock
venusaur-mega,poison,0,steel
vespiquen,bug,2,dark
vespiquen,bug,1,fairy
vespiquen,bug,1,fighting
vespiquen,bug,1,fire
vespiquen,bug,1,flying
vespiquen,bug,1,ghost
vespiquen,bug,2,grass
vespiquen,bug,1,poison
vespiquen,bug,2,psychic
vespiquen,bug,1,steel
vespiquen,flying,2,bug
vespiquen,flying,1,electric
vespiquen,flying,2,fighting
vespiquen,flying,2,grass
vespiquen,flying,1,rock
vespiquen,flying,1,steel
vibrava,dragon,2,dragon
vibrava,dragon,0,fairy
vibrava,dragon,1,steel
vibrava,ground,1,bug
vibrava,ground,2,electric
vibrava,ground,2,fire
vibrava,ground,0,flying
vibrava,ground,1,grass
vibrava,ground,2,poison
vibrava,ground,2,rock
vibrava,ground,2,steel
victini,fire,2,bug
victini,fire,1,dragon
victini,fire,1,fire
victini,fire,2,grass
victini,fire,2,ice
victini,fire,1,rock
victini,fire,2,steel
victini,fire,1,water
victini,psychic,0,dark
victini,psychic,2,fighting
victini,psychic,2,poison
victini,psychic,1,psychic
victini,psychic,1,steel
victreebel,grass,1,bug
victreebel,grass,1,dragon
victreebel,grass,1,fire
victreebel,grass,1,flying
victreebel,grass,1,grass
victreebel,grass,2,ground
victreebel,grass,1,poison
victreebel,grass,2,rock
victreebel,grass,1,steel
victreebel,grass,2,water
victreebel,poison,2,fairy
victreebel,poison,1,ghost
victreebel,poison,2,grass
victreebel,poison,1,ground
victreebel,poison,1,poison
victreebel,poison,1,rock
victreebel,poison,0,steel
vigoroth,normal,0,ghost
vigoroth,normal,1,rock
vigoroth,normal,1,steel
vileplume,grass,1,bug
vileplume,grass,1,dragon
vileplume,grass,1,fire
vileplume,grass,1,flying
vileplume,grass,1,grass
vileplume,grass,2,ground
vileplume,grass,1,poison
vileplume,grass,2,rock
vileplume,grass,1,steel
vileplume,grass,2,water
vileplume,poison,2,fairy
vileplume,poison,1,ghost
vileplume,poison,2,grass
vileplume,poison,1,ground
vileplume,poison,1,poison
vileplume,poison,1,rock
vileplume,poison,0,steel
virizion,fighting,1,bug
virizion,fighting,2,dark
virizion,fighting,1,fairy
virizion,fighting,1,flying
virizion,fighting,0,ghost
virizion,fighting,2,ice
virizion,fighting,2,normal
virizion,fighting,1,poison
virizion,fighting,1,psychic
virizion,fighting,2,rock
virizion,fighting,2,steel
virizion,grass,1,bug
virizion,grass,1,dragon
virizion,grass,1,fire
virizion,grass,1,flying
virizion,grass,1,grass
virizion,grass,2,ground
virizion,grass,1,poison
virizion,grass,2,rock
virizion,grass,1,steel
virizion,grass,2,water
vivillon,bug,2,dark
vivillon,bug,1,fairy
vivillon,bug,1,fighting
vivillon,bug,1,fire
vivillon,bug,1,flying
vivillon,bug,1,ghost
vivillon,bug,2,grass
vivillon,bug,1,poison
vivillon,bug,2,psychic
vivillon,bug,1,steel
vivillon,flying,2,bug
vivillon,flying,1,electric
vivillon,flying,2,fighting
vivillon,flying,2,grass
vivillon,flying,1,rock
vivillon,flying,1,steel
volbeat,bug,2,dark
volbeat,bug,1,fairy
volbeat,bug,1,fighting
volbeat,bug,1,fire
volbeat,bug,1,flying
volbeat,bug,1,ghost
volbeat,bug,2,grass
volbeat,bug,1,poison
volbeat,bug,2,psychic
volbeat,bug,1,steel
volcanion,fire,2,bug
volcanion,fire,1,dragon
volcanion,fire,1,fire
volcanion,fire,2,grass
volcanion,fire,2,ice
volcanion,fire,1,rock
volcanion,fire,2,steel
volcanion,fire,1,water
volcanion,water,1,dragon
volcanion,water,2,fire
volcanion,water,1,grass
volcanion,water,2,ground
volcanion,water,2,rock
volcanion,water,1,water
volcarona,bug,2,dark
volcarona,bug,1,fairy
volcarona,bug,1,fighting
volcarona,bug,1,fire
volcarona,bug,1,flying
volcarona,bug,1,ghost
volcarona,bug,2,grass
volcarona,bug,1,poison
volcarona,bug,2,psychic
volcarona,bug,1,steel
volcarona,fire,2,bug
volcarona,fire,1,dragon
volcarona,fire,1,fire
volcarona,fire,2,grass
volcarona,fire,2,ice
volcarona,fire,1,rock
volcarona,fire,2,steel
volcarona,fire,1,water
voltorb,electric,1,dragon
voltorb,electric,1,electric
voltorb,electric,2,flying
voltorb,electric,1,grass
voltorb,electric,0,ground
voltorb,electric,2,water
vullaby,dark,1,dark
vullaby,dark,1,fairy
vullaby,dark,1,fighting
vullaby,dark,2,ghost
vullaby,dark,2,psychic
vullaby,flying,2,bug
vullaby,flying,1,electric
vullaby,flying,2,fighting
vullaby,flying,2,grass
vullaby,flying,1,rock
vullaby,flying,1,steel
vulpix,fire,2,bug
vulpix,fire,1,dragon
vulpix,fire,1,fire
vulpix,fire,2,grass
vulpix,fire,2,ice
vulpix,fire,1,rock
vulpix,fire,2,steel
vulpix,fire,1,water
vulpix-alola,ice,2,dragon
vulpix-alola,ice,1,fire
vulpix-alola,ice,2,flying
vulpix-alola,ice,2,grass
vulpix-alola,ice,2,ground
vulpix-alola,ice,1,ice
vulpix-alola,ice,1,steel
vulpix-alola,ice,1,water
wailmer,water,1,dragon
wailmer,water,2,fire
wailmer,water,1,grass
wailmer,water,2,ground
wailmer,water,2,rock
wailmer,water,1,water
wailord,water,1,dragon
wailord,water,2,fire
wailord,water,1,grass
wailord,water,2,ground
wailord,water,2,rock
wailord,water,1,water
walrein,ice,2,dragon
walrein,ice,1,fire
walrein,ice,2,flying
walrein,ice,2,grass
walrein,ice,2,ground
walrein,ice,1,ice
walrein,ice,1,steel
walrein,ice,1,water
walrein,water,1,dragon
walrein,water,2,fire
walrein,water,1,grass
walrein,water,2,ground
walrein,water,2,rock
walrein,water,1,water
wartortle,water,1,dragon
wartortle,water,2,fire
wartortle,water,1,grass
wartortle,water,2,ground
wartortle,water,2,rock
wartortle,water,1,water
watchog,normal,0,ghost
watchog,normal,1,rock
watchog,normal,1,steel
weavile,dark,1,dark
weavile,dark,1,fairy
weavile,dark,1,fighting
weavile,dark,2,ghost
weavile,dark,2,psychic
weavile,ice,2,dragon
weavile,ice,1,fire
weavile,ice,2,flying
weavile,ice,2,grass
weavile,ice,2,ground
weavile,ice,1,ice
weavile,ice,1,steel
weavile,ice,1,water
weedle,bug,2,dark
weedle,bug,1,fairy
weedle,bug,1,fighting
weedle,bug,1,fire
weedle,bug,1,flying
weedle,bug,1,ghost
weedle,bug,2,grass
weedle,bug,1,poison
weedle,bug,2,psychic
weedle,bug,1,steel
weedle,poison,2,fairy
weedle,poison,1,ghost
weedle,poison,2,grass
weedle,poison,1,ground
weedle,poison,1,poison
weedle,poison,1,rock
weedle,poison,0,steel
weepinbell,grass,1,bug
weepinbell,grass,1,dragon
weepinbell,grass,1,fire
weepinbell,grass,1,flying
weepinbell,grass,1,grass
weepinbell,grass,2,ground
weepinbell,grass,1,poison
weepinbell,grass,2,rock
weepinbell,grass,1,steel
weepinbell,grass,2,water
weepinbell,poison,2,fairy
weepinbell,poison,1,ghost
weepinbell,poison,2,grass
weepinbell,poison,1,ground
weepinbell,poison,1,poison
weepinbell,poison,1,rock
weepinbell,poison,0,steel
weezing,poison,2,fairy
weezing,poison,1,ghost
weezing,poison,2,grass
weezing,poison,1,ground
weezing,poison,1,poison
weezing,poison,1,rock
weezing,poison,0,steel
whimsicott,fairy,2,dark
whimsicott,fairy,2,dragon
whimsicott,fairy,2,fighting
whimsicott,fairy,1,fire
whimsicott,fairy,1,poison
whimsicott,fairy,1,steel
whimsicott,grass,1,bug
whimsicott,grass,1,dragon
whimsicott,grass,1,fire
whimsicott,grass,1,flying
whimsicott,grass,1,grass
whimsicott,grass,2,ground
whimsicott,grass,1,poison
whimsicott,grass,2,rock
whimsicott,grass,1,steel
whimsicott,grass,2,water
whirlipede,bug,2,dark
whirlipede,bug,1,fairy
whirlipede,bug,1,fighting
whirlipede,bug,1,fire
whirlipede,bug,1,flying
whirlipede,bug,1,ghost
whirlipede,bug,2,grass
whirlipede,bug,1,poison
whirlipede,bug,2,psychic
whirlipede,bug,1,steel
whirlipede,poison,2,fairy
whirlipede,poison,1,ghost
whirlipede,poison,2,grass
whirlipede,poison,1,ground
whirlipede,poison,1,poison
whirlipede,poison,1,rock
whirlipede,poison,0,steel
whiscash,ground,1,bug
whiscash,ground,2,electric
whiscash,ground,2,fire
whiscash,ground,0,flying
whiscash,ground,1,grass
whiscash,ground,2,poison
whiscash,ground,2,rock
whiscash,ground,2,steel
whiscash,water,1,dragon
whiscash,water,2,fire
whiscash,water,1,grass
whiscash,water,2,ground
whiscash,water,2,rock
whiscash,water,1,water
whismur,normal,0,ghost
whismur,normal,1,rock
whismur,normal,1,steel
wigglytuff,fairy,2,dark
wigglytuff,fairy,2,dragon
wigglytuff,fairy,2,fighting
wigglytuff,fairy,1,fire
wigglytuff,fairy,1,poison
wigglytuff,fairy,1,steel
wigglytuff,normal,0,ghost
wigglytuff,normal,1,rock
wigglytuff,normal,1,steel
wingull,flying,2,bug
wingull,flying,1,electric
wingull,flying,2,fighting
wingull,flying,2,grass
wingull,flying,1,rock
wingull,flying,1,steel
wingull,water,1,dragon
wingull,water,2,fire
wingull,water,1,grass
wingull,water,2,ground
wingull,water,2,rock
wingull,water,1,water
wobbuffet,psychic,0,dark
wobbuffet,psychic,2,fighting
wobbuffet,psychic,2,poison
wobbuffet,psychic,1,psychic
wobbuffet,psychic,1,steel
woobat,flying,2,bug
woobat,flying,1,electric
woobat,flying,2,fighting
woobat,flying,2,grass
woobat,flying,1,rock
woobat,flying,1,steel
woobat,psychic,0,dark
woobat,psychic,2,fighting
woobat,psychic,2,poison
woobat,psychic,1,psychic
woobat,psychic,1,steel
wooper,ground,1,bug
wooper,ground,2,electric
wooper,ground,2,fire
wooper,ground,0,flying
wooper,ground,1,grass
wooper,ground,2,poison
wooper,ground,2,rock
wooper,ground,2,steel
wooper,water,1,dragon
wooper,water,2,fire
wooper,water,1,grass
wooper,water,2,ground
wooper,water,2,rock
wooper,water,1,water
wormadam-plant,bug,2,dark
wormadam-plant,bug,1,fairy
wormadam-plant,bug,1,fighting
wormadam-plant,bug,1,fire
wormadam-plant,bug,1,flying
wormadam-plant,bug,1,ghost
wormadam-plant,bug,2,grass
wormadam-plant,bug,1,poison
wormadam-plant,bug,2,psychic
wormadam-plant,bug,1,steel
wormadam-plant,grass,1,bug
wormadam-plant,grass,1,dragon
wormadam-plant,grass,1,fire
wormadam-plant,grass,1,flying
wormadam-plant,grass,1,grass
wormadam-plant,grass,2,ground
wormadam-plant,grass,1,poison
wormadam-plant,grass,2,rock
wormadam-plant,grass,1,steel
wormadam-plant,grass,2,water
wormadam-sandy,bug,2,dark
wormadam-sandy,bug,1,fairy
wormadam-sandy,bug,1,fighting
wormadam-sandy,bug,1,fire
wormadam-sandy,bug,1,flying
wormadam-sandy,bug,1,ghost
wormadam-sandy,bug,2,grass
wormadam-sandy,bug,1,poison
wormadam-sandy,bug,2,psychic
wormadam-sandy,bug,1,steel
wormadam-sandy,ground,1,bug
wormadam-sandy,ground,2,electric
wormadam-sandy,ground,2,fire
wormadam-sandy,ground,0,flying
wormadam-sandy,ground,1,grass
wormadam-sandy,ground,2,poison
wormadam-sandy,ground,2,rock
wormadam-sandy,ground,2,steel
wormadam-trash,bug,2,dark
wormadam-trash,bug,1,fairy
wormadam-trash,bug,1,fighting
wormadam-trash,bug,1,fire
wormadam-trash,bug,1,flying
wormadam-trash,bug,1,ghost
wormadam-trash,bug,2,grass
wormadam-trash,bug,1,poison
wormadam-trash,bug,2,psychic
wormadam-trash,bug,1,steel
wormadam-trash,steel,1,electric
wormadam-trash,steel,2,fairy
wormadam-trash,steel,1,fire
wormadam-trash,steel,2,ice
wormadam-trash,steel,2,rock
wormadam-trash,steel,1,steel
wormadam-trash,steel,1,water
wurmple,bug,2,dark
